"uid","domainID","siteID","plotID","date","night","eventID","setTraps","disturbedTraps","samplingEffort","samplingProtocol","identificationReferences","remarks","duplicateNightQF","missingRecordsPerBoutQF"
"0E4D3E61D27742B6BE4AF95E3ABF24A1","D03","JERC","JERC_002","2014-08-21",3,"MAM.JERC.2014.09",100,0,100,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"59CF3EA0BAD245A5AE3B8613FBE97ABE","D03","JERC","JERC_019","2014-08-21",3,"MAM.JERC.2014.09",100,9,91,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"0F6CD53F512342FE8C1FA098E26ED43E","D03","JERC","JERC_003","2014-08-21",3,"MAM.JERC.2014.09",100,5,95,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"A457DA5B0B9F48D4BC48DC18D3BD826B","D03","JERC","JERC_005","2014-08-21",3,"MAM.JERC.2014.09",100,0,100,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"76ACB2ED361E42A4B8A1B3C800C611EF","D03","JERC","JERC_006","2014-08-21",3,"MAM.JERC.2014.09",100,0,100,"NEON.DOC.000481","Reid, F. 2006. ","No ear punch, hair and whiskers, or feces were taken due to high volume of captures",0,0
"A46717CBBFFD4355879C20FC99E505D7","D03","JERC","JERC_019","2014-10-14",1,"MAM.JERC.2014.11",5,5,0,"NEON.DOC.000481","Reid, F. 2006. ","2 captures from J2 and F2 released due to increasingly inclement weather",0,0
"D0046EDAB9814C5AB233E37068D5578F","D03","JERC","JERC_009","2014-10-14",1,"MAM.JERC.2014.11",0,0,0,"NEON.DOC.000481","Reid, F. 2006. ","storming: all 24 captures released. set but not processed",0,0
"A532622516464A508AA5A03F2E298CA6","D03","JERC","JERC_003","2014-10-14",1,"MAM.JERC.2014.11",0,0,0,"NEON.DOC.000481","Reid, F. 2006. ","storming: all captures released. 5 captures",0,0
"9185037532B44D059E44F9F5B62F9C9B","D03","JERC","JERC_005","2014-10-14",1,"MAM.JERC.2014.11",100,2,98,"NEON.DOC.000481","Reid, F. 2006. ","attempted to work up 3 captures. started 4th and released any others due to torrential down pour from tornado warning.",0,0
"D3D3380956C942D191B1EBBAC8DE6AEA","D03","JERC","JERC_019","2014-10-14",1,"MAM.JERC.2014.11",5,5,0,"NEON.DOC.000481","Reid, F. 2006. ","2 captures from J2 and F2 released due to increasingly inclement weather",0,0
"F5F6B6AA076744F48B197B5551AC1961","D03","JERC","JERC_003","2014-10-14",1,"MAM.JERC.2014.11",0,0,0,"NEON.DOC.000481","Reid, F. 2006. ","storming: all captures released. 5 captures",0,0
"59FC685FC5E140ABAD0078CB55CE8DDC","D03","JERC","JERC_009","2014-10-14",1,"MAM.JERC.2014.11",0,0,0,"NEON.DOC.000481","Reid, F. 2006. ","storming: all 24 captures released. set but not processed",0,0
"0AE410AE626346D7B750BC7293FFC8B9","D03","JERC","JERC_005","2014-10-14",1,"MAM.JERC.2014.11",100,2,98,"NEON.DOC.000481","Reid, F. 2006. ","attempted to work up 3 captures. started 4th and released any others due to torrential down pour from tornado warning.",0,0
"72BE7BC5335348EBBC6EBF0D77E9E1C2","D03","JERC","JERC_009","2014-10-15",2,"MAM.JERC.2014.11",100,2,98,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"6785805C458C46DB95DB8EA7B4B3093B","D03","JERC","JERC_019","2014-10-15",2,"MAM.JERC.2014.11",100,3,97,"NEON.DOC.000481","Reid, F. 2006. ","collected data for a day longer due to t-storms,
grid not a bleeding grid",0,0
"8A9BE24B5CFB43AD85DD2A634DF5A92C","D03","JERC","JERC_005","2014-10-15",2,"MAM.JERC.2014.11",100,1,99,"NEON.DOC.000481","Reid, F. 2006. ","traps were initially set on Oct 13th but severe t -storms required us to simply empty traps on the 14th without working up animals",0,0
"853BDF64983B4C16A6B1539DB2AB88F0","D03","JERC","JERC_009","2014-10-15",2,"MAM.JERC.2014.11",100,2,98,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"C634714B3EA8461D86D33B3C20F909AF","D03","JERC","JERC_003","2014-10-15",2,"MAM.JERC.2014.11",98,2,96,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"5F0EB459F77F4E7CAF48B72E6C98D56E","D03","JERC","JERC_005","2014-10-15",2,"MAM.JERC.2014.11",100,1,99,"NEON.DOC.000481","Reid, F. 2006. ","traps were initially set on Oct 13th but severe t -storms required us to simply empty traps on the 14th without working up animals",0,0
"E9F9C0E388C44015B84367C9B96DBE87","D03","JERC","JERC_003","2014-10-15",2,"MAM.JERC.2014.11",98,2,96,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"F6E45002B9EA461F814C4BDEB9819E91","D03","JERC","JERC_019","2014-10-15",2,"MAM.JERC.2014.11",100,3,97,"NEON.DOC.000481","Reid, F. 2006. ","collected data for a day longer due to t-storms,
grid not a bleeding grid",0,0
"01DEC0002D8543A0A83FEF091ECE7AD0","D03","JERC","JERC_005","2014-10-16",3,"MAM.JERC.2014.11",100,3,97,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"7D44612DDBAD452C991B8D96F6537C67","D03","JERC","JERC_006","2014-10-16",1,"MAM.JERC.2014.11",100,4,96,"NEON.DOC.000481","2006. Peterson ",,0,1
"3CC723B37B444B5DAA97727146421444","D03","JERC","JERC_019","2014-10-16",3,"MAM.JERC.2014.11",100,9,91,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"6482DF41141347F4928D8568E72E589F","D03","JERC","JERC_003","2014-10-16",3,"MAM.JERC.2014.11",100,1,99,"NEON.DOC.000481","2006. Peterson ",,0,0
"737E2958657449FEA4633FCF21C50BE9","D03","JERC","JERC_005","2014-10-16",3,"MAM.JERC.2014.11",100,3,97,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"0F5A761A79604224B86366A79464D21A","D03","JERC","JERC_006","2014-10-16",1,"MAM.JERC.2014.11",100,4,96,"NEON.DOC.000481","2006. Peterson ",,0,1
"12769572AB9B4EABA11FBE0192B3CA2B","D03","JERC","JERC_003","2014-10-16",3,"MAM.JERC.2014.11",100,1,99,"NEON.DOC.000481","2006. Peterson ",,0,0
"67527C7B42F1460590C266D7E5D79C8D","D03","JERC","JERC_019","2014-10-16",3,"MAM.JERC.2014.11",100,9,91,"NEON.DOC.000481","Reid, F. 2006. ",,0,0
"CB7497813653465BA106829B5EF2EC14","D03","JERC","JERC_009","2014-10-17",3,"MAM.JERC.2014.11",100,2,98,"NEON.DOC.000481","2006. Peterson ",,0,0
"A7C26ACC72054ED5B108B22D34070DBD","D03","JERC","JERC_019","2014-10-17",4,"MAM.JERC.2014.11",100,6,94,"NEON.DOC.000481","2006. Peterson ",,0,0
"91FD2E861B574851999EEDA0F43A1738","D03","JERC","JERC_005","2014-10-17",4,"MAM.JERC.2014.11",100,3,97,"NEON.DOC.000481","2006. Peterson ",,0,0
"41BB7D95F58F4014B2260D0786A562F7","D03","JERC","JERC_003","2014-10-17",4,"MAM.JERC.2014.11",100,0,100,"NEON.DOC.000481","2006. Peterson ",,0,0
"80DDFB5911F840F3AC2DE46D03462C23","D03","JERC","JERC_009","2014-10-17",3,"MAM.JERC.2014.11",100,2,98,"NEON.DOC.000481","2006. Peterson ",,0,0
"9BA1DBB27CD344B89DB5891EB970D963","D03","JERC","JERC_019","2014-10-17",4,"MAM.JERC.2014.11",100,6,94,"NEON.DOC.000481","2006. Peterson ",,0,0
"05D0DDB0DE1F4388B90A442A282C9A7A","D03","JERC","JERC_005","2014-10-17",4,"MAM.JERC.2014.11",100,3,97,"NEON.DOC.000481","2006. Peterson ",,0,0
"4758443DDFB94E11A7B53F8A93891736","D03","JERC","JERC_003","2014-10-17",4,"MAM.JERC.2014.11",100,0,100,"NEON.DOC.000481","2006. Peterson ",,0,0
