"uid","domainID","siteID","plotID","date","night","eventID","setTraps","disturbedTraps","samplingEffort","samplingProtocol","identificationReferences","remarks","duplicateNightQF","missingRecordsPerBoutQF"
"F85A01B8DE684D10A6B292E5422D9D9D","D05","UNDE","UNDE_027","2014-09-16",2,"MAM.UNDE.2014.10",100,56,44,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"E348D359369E433C9968FD0E1857155D","D05","UNDE","UNDE_027","2014-09-17",3,"MAM.UNDE.2014.10",100,32,68,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"BE7258E047E84681B14CE6A84D3ECE34","D05","UNDE","UNDE_002","2014-09-17",3,"MAM.UNDE.2014.10",100,22,78,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"B9DA0CAC244540F081B62CD47331907F","D05","UNDE","UNDE_003","2014-09-17",3,"MAM.UNDE.2014.10",0,0,0,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"FB653A6AD0284E36AEBC5380AE20E4E6","D05","UNDE","UNDE_001","2014-09-17",3,"MAM.UNDE.2014.10",100,28,72,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"D2B76762E7554B44BA20A8730F127955","D05","UNDE","UNDE_020","2014-09-18",1,"MAM.UNDE.2014.10",98,62,36,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"A99F335B64ED4B8A8CA85956E29ACBAF","D05","UNDE","UNDE_012","2014-09-18",1,"MAM.UNDE.2014.10",100,25,75,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"5B335DC491BA45B592DBD366F033E491","D05","UNDE","UNDE_032","2014-09-18",1,"MAM.UNDE.2014.10",100,22,78,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"1B84259186FC4D8D9C87BF50C78B318B","D05","UNDE","UNDE_008","2014-09-18",1,"MAM.UNDE.2014.10",100,28,72,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"21E0AC856B2142008716594D98040894","D05","UNDE","UNDE_020","2014-09-19",2,"MAM.UNDE.2014.10",98,29,69,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"3B9AD36C79024723921EEF6F73DC7F1A","D05","UNDE","UNDE_032","2014-09-19",2,"MAM.UNDE.2014.10",0,0,0,"NEON.DOC.000481","NEON.DOC.001909","Traps not set due to deaths on 20140918",0,0
"8A553B4B1E8246B1B9F64062FA0BB508","D05","UNDE","UNDE_012","2014-09-19",2,"MAM.UNDE.2014.10",100,47,53,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"42C6824DD2724EE49C093683700A466B","D05","UNDE","UNDE_008","2014-09-19",2,"MAM.UNDE.2014.10",0,0,0,"NEON.DOC.000481","NEON.DOC.001909","Traps not set due to deaths on 20140918",0,0
"80D7EB1DFACE47EA9E472334A0256117","D05","UNDE","UNDE_020","2014-09-20",3,"MAM.UNDE.2014.10",98,54,44,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"00BE1D97E22746529AF8F99FD63D4046","D05","UNDE","UNDE_032","2014-09-20",3,"MAM.UNDE.2014.10",0,0,0,"NEON.DOC.000481","NEON.DOC.001909","Traps not set due to deaths on 20140918",0,0
"183B4F2DFBC8496C8418AE4F9578C54B","D05","UNDE","UNDE_012","2014-09-20",3,"MAM.UNDE.2014.10",100,65,35,"NEON.DOC.000481","NEON.DOC.001909",,0,0
"3D62C75033524CA6BA9887DBE6CAF9D6","D05","UNDE","UNDE_008","2014-09-20",3,"MAM.UNDE.2014.10",0,0,0,"NEON.DOC.000481","NEON.DOC.001909","Traps not set due to deaths on 20140918",0,0
